0.0013425687795828 0.0004687632780095 0.0003812807643597 6.44727995352411e-05 5.56669564720749e-05 0.0004286307851318 0.0022462025558922 0.0081835519364244 0.0121950956540005 0.0205367331549593 0.0190306272817285 0.0117200336186074 0.0115757713565783 0.014144922681578 0.0146117828437501 0.0146311564734015 0.0152146917918935 0.0201914965048504 0.0161055103834809 0.0126284702068097 0.0158633702384746 0.0087766238745741 0.0075453383805889 0.0034892212062495 0
0.0018779098777536 0.0003709413390404 0.000142353608434 5.28568346774225e-05 0.0001951714740371 3.89690742970207e-08 0.0012338609131725 0.0030568672621225 0.0044645237618103 0.0072589650468233 0.0072491016685273 0.0054927138497077 0.0085160047226641 0.00656524348762 0.0034470302521923 0.005621974904172 0.0059964028715996 0.0056467384872349 0.0074340181139809 0.0094011866815723 0.0046611313947095 0.0053656713628386 0.0024117022615644 0.0019766611362832 1
0.0033251594298749 0.000348670571565 0.0001276130550134 1.79980045564366e-06 1.79980045564366e-06 0.0005633265803968 0.0034039798063269 0.0097298779108138 0.0231118440937662 0.022926471605586 0.0245924666707673 0.029122406984356 0.0229252245878398 0.0187825774744256 0.0252519203830234 0.020754063148907 0.0295821209209748 0.0289376208497167 0.0185232288066149 0.0276537119956327 0.0248762751480968 0.0273887436927441 0.0177398999698987 0.0088718650153952 0
0.006810747812201 0.0046964159829285 0.0056216904488235 0.0049735195811084 0.0031084497381927 0.0041123040726116 0.0047575040188354 0.0127869303324378 0.0188903228368173 0.0187837689448349 0.021429809384656 0.0231070754503621 0.0174401790282246 0.0180681692468169 0.0230452641949634 0.0205791458448552 0.0311120216640031 0.0292577656727983 0.0191584013992499 0.0235767165871456 0.0222771486288525 0.0167579215633958 0.0106169248761308 0.0076968639671628 1
0.000962806787922 0.0002998750919427 0.0001863021529603 3.65367993082892e-05 7.51921695468853e-05 0.0002617420158134 0.0012859152470545 0.0052117258235019 0.0086351777249738 0.0118695394572115 0.0111265372462053 0.0072526393436237 0.0079732434445144 0.0091800105629344 0.0084814633068012 0.0090997566811385 0.0106477791578207 0.0124916519143912 0.0104974849148322 0.0094855467332496 0.0103920931580703 0.0067528482893605 0.0053970468869776 0.0024394551693949 2
0.0005014274302961 0.0001323682602593 2.51353442552869e-05 5.15872072325902e-05 0.0001701237890875 0.0002349466762703 0.0006471444278327 0.0027840915866945 0.0051920802536286 0.0054421673854746 0.0057012721338519 0.0047916865795625 0.0053921947964447 0.0050304434399019 0.0046790749452541 0.0046942793934672 0.0061503265397505 0.0058418800528493 0.0055585291294921 0.0062029156076314 0.0062040922791689 0.004845797002611 0.0029994539296007 0.0019661872650747 1
0.000590977165632 0.0001370164455133 7.37018668440837e-05 0.0 0.0002703102724376 0.0001867501332942 0.0009494381323651 0.0029838951031758 0.0058076316795524 0.0065947955997552 0.0062687737704964 0.0045290298973669 0.0065175714888105 0.0055616130301555 0.0052753009992755 0.0065791785138925 0.006469728146698 0.0072706276906679 0.0065274207608763 0.0065749121535921 0.0074778067750629 0.0053154345596108 0.0035384384716469 0.0026589098062095 1
0.0007777369609384 0.0001310284657232 5.2250541207251e-05 5.18681098554176e-05 4.16872428113613e-05 8.36365182508812e-05 0.0006861604537308 0.0026578347244753 0.0045960739357201 0.0048423290541399 0.0047349379379209 0.00489152046957 0.0052073514447235 0.0049874246935518 0.0042423177189732 0.0045069374497831 0.0039161408588425 0.0047257459490022 0.0044704439015428 0.0052533568655214 0.0049713042812364 0.0033405563214503 0.0025560013726351 0.000914103081687 1
0.0015709245175229 0.0003493364085232 4.84079268201092e-05 5.62828141369346e-05 2.81348565991709e-05 0.0001330820243041 0.0010166102363093 0.0047391928524653 0.0086317349776244 0.0100593329951168 0.0100302094771255 0.0095327004286853 0.0106177555803247 0.0103703480656199 0.010117890703635 0.0098199359911873 0.0099728772910858 0.0095743217292869 0.0082532353713476 0.0105406890078951 0.0092570238930729 0.0084871972850958 0.005846389300545 0.0038971204220108 1
0.00339142202276 0.0020152911756197 0.0001479512720835 0.0004610805931951 0.0006183734039541 0.0078213727237681 0.001297206566076 0.0142844670342114 0.0337099896118617 0.0324016048054861 0.0389559821667597 0.0394704041523793 0.0389421651117395 0.0320159331896406 0.0393245496988253 0.0449828682560361 0.0405062136349231 0.0409850737967024 0.0264603784757436 0.0319332349787036 0.0264589696405339 0.0211707902175776 0.016958624098877 0.0072284295895492 2
